,Precipitation,Temperature
January,80.8,-0.3
February,79.2,0.6
March,103.9,4.4
April,105.6,10.0
May,90.8,15.6
June,95.7,20.9
July,84.3,24.3
August,101.1,23.6
September,100.6,19.8
October,97.5,13.5
November,79.1,7.8
December,101.2,2.8
