,Precipitation,Temperature
January,8.3,-3.8
February,11.0,-3.3
March,21.1,2.0
April,40.7,5.8
May,66.9,11.2
June,51.7,16.9
July,38.7,21.9
August,24.6,21.0
September,24.9,15.2
October,35.0,7.5
November,13.3,0.9
December,9.1,-3.6
