,Precipitation,Temperature
January,161.6,11.1
February,112.3,13.3
March,113.2,16.7
April,129.1,20.0
May,132.9,24.1
June,163.9,27.2
July,129.3,28.3
August,161.7,28.2
September,112.3,26.0
October,122.8,20.8
November,99.1,15.2
December,135.0,12.1
