,Precipitation,Temperature
January,19.6,-13.9
February,22.3,-10.4
March,18.8,-9.7
April,20.0,-1.6
May,30.8,6.1
June,45.0,11.8
July,65.3,13.5
August,85.4,12.2
September,73.3,7.8
October,46.8,0.1
November,45.6,-7.5
December,26.9,-12.2
