,Precipitation,Temperature
January,95.5,12.1
February,75.4,14.3
March,88.3,17.7
April,100.3,21.1
May,127.4,25.2
June,152.4,28.3
July,95.7,29.5
August,122.9,29.5
September,119.6,26.9
October,138.7,22.1
November,98.3,16.7
December,102.5,13.0
