,Precipitation,Temperature
January,90.0,4.8
February,99.1,7.1
March,130.4,11.7
April,140.8,16.5
May,136.8,21.1
June,86.2,25.5
July,99.7,27.5
August,90.7,27.1
September,77.5,23.3
October,117.4,17.2
November,119.2,10.7
December,129.4,6.2
