,Precipitation,Temperature
January,64.6,1.3
February,61.0,3.7
March,89.2,8.6
April,119.8,13.9
May,141.1,18.9
June,113.6,23.8
July,97.7,26.2
August,91.2,25.7
September,109.4,21.3
October,91.5,14.8
November,90.5,8.2
December,66.4,3.0
