,Precipitation,Temperature
January,13.0,-6.0
February,17.9,-3.9
March,32.6,2.2
April,52.6,6.2
May,68.1,11.5
June,27.5,17.1
July,15.1,21.9
August,13.3,21.0
September,24.8,15.3
October,35.5,7.5
November,19.7,0.1
December,15.9,-5.8
