,Precipitation,Temperature
January,157.9,-3.1
February,151.0,-1.6
March,119.2,-0.7
April,113.8,3.4
May,137.3,7.5
June,116.2,10.8
July,144.7,12.6
August,252.3,12.3
September,335.5,9.1
October,276.2,4.5
November,181.8,-0.2
December,202.5,-1.7
