,Precipitation,Temperature
January,40.6,-5.7
February,41.5,-3.6
March,60.9,2.9
April,95.2,9.5
May,106.1,15.8
June,132.9,21.2
July,96.7,23.2
August,106.4,22.2
September,92.0,18.0
October,66.7,11.1
November,57.8,3.8
December,49.0,-2.6
