,Precipitation,Temperature
January,56.5,-0.2
February,52.4,2.3
March,86.4,7.5
April,119.7,13.2
May,135.8,18.2
June,113.4,22.8
July,112.6,25.2
August,92.9,24.6
September,96.8,20.2
October,81.5,13.9
November,87.7,7.3
December,58.6,1.9
