,Precipitation,Temperature
January,62.7,1.1
February,56.1,3.4
March,96.1,8.2
April,118.1,13.5
May,153.4,18.3
June,125.1,23.1
July,101.7,25.6
August,79.7,25.2
September,124.6,20.9
October,93.2,14.7
November,95.8,8.1
December,72.4,3.1
