,Precipitation,Temperature
January,25.0,-9.6
February,25.9,-7.4
March,51.3,-0.2
April,89.4,7.3
May,110.5,14.2
June,135.8,19.7
July,106.5,21.4
August,104.6,20.1
September,91.5,16.1
October,61.6,8.9
November,45.7,0.9
December,32.6,-6.2
