,Precipitation,Temperature
January,5.3,22.0
February,3.1,24.8
March,7.2,29.0
April,42.1,32.0
May,151.8,31.6
June,90.8,30.9
July,73.2,30.8
August,159.5,30.1
September,176.7,29.9
October,142.8,28.8
November,36.3,26.0
December,5.5,22.6
