,Precipitation,Temperature
January,5.0,22.0
February,3.5,24.5
March,5.4,28.6
April,40.6,31.4
May,148.6,30.9
June,82.1,30.3
July,66.2,29.9
August,126.2,29.5
September,158.9,29.4
October,134.3,28.5
November,28.4,25.9
December,4.8,22.6
