,Precipitation,Temperature
January,2.3,-20.2
February,2.0,-15.5
March,4.2,-6.4
April,5.5,4.4
May,16.5,12.7
June,37.7,19.0
July,68.1,21.6
August,52.0,19.2
September,27.5,12.3
October,9.6,2.4
November,4.0,-9.3
December,4.0,-17.7
