,Precipitation,Temperature
January,2.9,-15.1
February,3.4,-11.9
March,8.2,-5.0
April,14.6,3.4
May,35.2,9.4
June,55.1,14.4
July,87.5,16.3
August,73.3,14.5
September,26.8,8.9
October,13.2,1.3
November,6.4,-7.0
December,3.2,-12.8
