,Precipitation,Temperature
January,1.1,-22.5
February,1.1,-18.0
March,2.4,-7.1
April,6.1,3.2
May,10.0,9.8
June,25.5,15.8
July,45.5,17.8
August,35.2,15.4
September,8.0,8.8
October,3.1,0.5
November,2.1,-9.5
December,1.4,-18.4
