,Precipitation,Temperature
January,3.5,-31.4
February,3.9,-27.3
March,3.2,-16.2
April,6.6,0.4
May,11.0,8.5
June,31.2,15.0
July,50.8,17.4
August,41.9,14.5
September,17.7,7.3
October,8.9,-2.3
November,8.8,-16.2
December,7.5,-27.3
