,Precipitation,Temperature
January,3.3,-23.5
February,3.5,-18.8
March,4.7,-8.8
April,11.0,3.5
May,21.5,12.0
June,52.3,18.3
July,90.8,21.0
August,69.8,18.9
September,30.5,11.8
October,12.2,2.0
November,6.0,-10.5
December,6.2,-20.4
