,Precipitation,Temperature
January,2.0,-21.0
February,1.5,-15.9
March,3.4,-5.8
April,7.9,3.8
May,20.7,10.6
June,59.6,16.1
July,98.3,17.9
August,79.2,15.5
September,25.6,9.1
October,8.6,0.7
November,3.7,-10.0
December,3.3,-18.2
