,Precipitation,Temperature
January,3.3,-22.9
February,3.5,-18.7
March,4.2,-9.1
April,9.0,2.5
May,17.0,9.1
June,34.1,15.1
July,60.2,17.2
August,45.0,14.6
September,20.5,8.0
October,7.7,-0.6
November,5.4,-11.9
December,4.1,-20.1
