,Precipitation,Temperature
January,201.2,4.2
February,154.0,4.7
March,144.3,7.9
April,102.2,13.2
May,123.0,18.1
June,146.0,22.0
July,188.6,26.2
August,128.6,27.3
September,225.4,22.9
October,153.6,17.2
November,145.9,11.9
December,218.4,6.8
