,Precipitation,Temperature
January,201.7,10.1
February,205.5,10.4
March,296.5,12.5
April,215.2,15.8
May,256.7,18.8
June,390.3,21.3
July,254.1,25.2
August,169.5,26.5
September,360.5,24.5
October,479.1,21.0
November,277.4,16.9
December,200.2,12.7
