month,maxTemp,minTemp,meanTemp,rainfall
1,28.2,19.4,,116.1
2,29.3,19.8,,89.7
3,32.3,21.4,,48.5
4,33.9,23.0,,44.0
5,35.4,24.4,,102.1
6,34.5,24.1,,225.0
7,34.0,23.8,,173.0
8,34.0,23.7,,242.4
9,33.2,23.7,,303.1
10,31.4,23.0,,323.6
11,30.3,21.7,,176.8
12,28.7,20.2,,166.1
