month,maxTemp,minTemp,meanTemp,rainfall
1,30.8,16.9,,2.9
2,32.0,17.6,,1.6
3,32.7,18.4,,9.9
4,32.7,19.8,,34.5
5,31.1,20.4,,179.9
6,30.1,20.1,,281.7
7,30.3,19.5,,335.4
8,30.4,19.7,,323.4
9,29.5,19.6,,338.7
10,29.5,19.4,,209.5
11,29.9,18.4,,51.2
12,30.1,17.4,,8.0
