,Precipitation,Temperature
January,12.8,-35.2
February,11.6,-32.5
March,12.5,-21.4
April,15.6,-9.7
May,22.5,-0.1
June,38.5,11.5
July,50.4,15.3
August,44.9,11.4
September,32.3,2.7
October,25.9,-10.4
November,19.6,-26.9
December,13.1,-33.7
