,Precipitation,Temperature
January,12.4,-11.9
February,16.0,-8.1
March,26.8,-1.5
April,43.2,5.3
May,97.3,10.0
June,104.2,13.8
July,154.7,18.1
August,175.9,20.0
September,103.3,16.3
October,67.4,9.2
November,35.8,-0.7
December,19.1,-9.2
