,Precipitation,Temperature
January,16.9,-30.0
February,13.9,-25.4
March,9.5,-14.5
April,10.2,-2.4
May,35.7,7.5
June,40.1,15.8
July,57.1,18.4
August,56.1,14.7
September,43.2,6.2
October,20.6,-4.7
November,22.3,-20.5
December,18.6,-30.5
