,Precipitation,Temperature
January,22.8,-18.1
February,16.7,-15.5
March,19.4,-6.8
April,27.1,3.2
May,41.2,11.2
June,64.4,16.8
July,65.3,18.7
August,66.4,15.7
September,45.0,9.4
October,36.5,2.6
November,34.2,-8.0
December,29.7,-15.1
