,Precipitation,Temperature
January,21.1,-17.4
February,17.0,-15.1
March,22.7,-6.4
April,26.2,2.6
May,39.0,10.9
June,73.6,16.6
July,68.3,18.5
August,73.8,15.4
September,52.1,9.2
October,38.4,2.5
November,36.3,-8.0
December,28.3,-14.8
