,Precipitation,Temperature
January,13.1,-19.2
February,11.9,-14.9
March,22.5,-5.9
April,37.8,4.8
May,68.9,12.9
June,83.1,18.0
July,137.2,21.4
August,144.1,19.9
September,85.0,14.0
October,47.1,5.4
November,26.0,-6.9
December,18.7,-17.4
