,Precipitation,Temperature
January,34.4,-25.5
February,30.7,-22.4
March,34.8,-13.6
April,35.3,-5.9
May,44.5,1.9
June,60.3,12.6
July,63.2,16.6
August,84.3,13.0
September,66.2,5.9
October,81.1,-4.3
November,51.4,-18.7
December,44.6,-23.4
