,Precipitation,Temperature
January,28.0,-19.2
February,21.6,-16.3
March,26.5,-7.2
April,35.4,0.3
May,42.7,7.8
June,72.5,14.4
July,69.9,17.3
August,78.0,13.5
September,56.5,7.7
October,41.2,0.2
November,34.0,-10.2
December,26.5,-16.6
