,Precipitation,Temperature
January,30.0,-4.6
February,30.0,-4.2
March,54.2,0.0
April,64.7,5.6
May,78.6,10.2
June,63.7,14.2
July,53.0,17.0
August,32.1,17.0
September,31.7,13.7
October,39.5,8.9
November,39.1,2.4
December,25.8,-2.2
