,Precipitation,Temperature
January,22.0,-8.6
February,30.5,-7.6
March,49.3,-2.4
April,66.0,3.5
May,89.7,8.3
June,85.6,12.3
July,73.8,15.3
August,45.7,15.6
September,41.2,11.4
October,44.5,6.2
November,33.5,-0.8
December,23.5,-6.0
