month,maxTemp,minTemp,meanTemp,rainfall
1,10.1,0.2,,124.2
2,11.5,1.0,,111.6
3,14.4,3.2,,95.4
4,17.7,5.9,,78.0
5,23.0,9.6,,69.3
6,27.6,12.8,,43.5
7,30.8,14.9,,32.0
8,30.9,15.0,,31.2
9,26.7,12.2,,54.0
10,21.2,8.5,,99.5
11,15.5,4.7,,167.9
12,11.1,1.8,,174.9
