,Precipitation,Temperature
January,129.6,25.8
February,152.9,24.7
March,158.5,23.0
April,161.7,19.6
May,118.3,15.9
June,85.7,13.5
July,65.2,12.9
August,62.6,14.9
September,86.6,16.7
October,180.8,19.7
November,122.1,22.3
December,157.6,24.6
