,Precipitation,Temperature
January,38.5,-3.0
February,32.0,-2.0
March,36.0,2.2
April,35.5,9.0
May,59.4,14.6
June,74.0,18.0
July,91.9,19.9
August,56.5,19.0
September,52.4,13.6
October,46.4,7.9
November,44.7,2.7
December,43.8,-1.6
