,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1992-03-16 01:00:00,1002.0,1005.7,0.0,11.5,10.5,12.7,94,4.7,45.0,,,,,,,
1992-03-16 02:00:00,1001.9,1005.6,0.0,10.7,9.6,12.0,93,3.9,45.0,,,,,,,
1992-03-16 03:00:00,1001.7,1005.4,0.0,10.2,8.8,11.3,91,4.8,67.5,,,,,,,
1992-03-16 04:00:00,1002.6,1006.3,0.0,10.3,8.8,11.3,90,3.3,45.0,,,,,,,
1992-03-16 05:00:00,1002.9,1006.6,0.0,10.3,8.7,11.2,90,2.7,90.0,,,,,,,
1992-03-16 06:00:00,1003.5,1007.2,,10.4,8.8,11.3,90,2.5,90.0,,0.01,,,,,
1992-03-16 07:00:00,1005.8,1009.5,,10.6,9.0,11.5,90,1.7,112.5,,0.03,,,,,
1992-03-16 08:00:00,1006.0,1009.7,,11.8,9.1,11.6,84,2.2,90.0,0.3,0.61,,,,,
1992-03-16 09:00:00,1007.1,1010.8,,12.6,9.2,11.6,80,2.3,112.5,0.1,0.75,,,,10.0,7.0
1992-03-16 10:00:00,1007.6,1011.3,,12.6,9.1,11.6,79,3.1,112.5,,0.45,,,,,
1992-03-16 11:00:00,1007.7,1011.4,0.0,12.8,8.7,11.2,76,2.5,135.0,,0.4,,,,,
1992-03-16 12:00:00,1008.0,1011.7,0.0,11.6,9.7,12.0,88,2.0,112.5,,0.32,,,,,
1992-03-16 13:00:00,1007.8,1011.5,1.5,11.2,10.1,12.4,93,1.4,135.0,,0.32,,,,,
1992-03-16 14:00:00,1007.9,1011.6,0.5,10.9,9.7,12.0,92,1.5,135.0,,0.26,,,,,
1992-03-16 15:00:00,1008.4,1012.1,1.5,10.6,9.5,11.9,93,2.1,90.0,,0.26,,,,10.0,5.0
1992-03-16 16:00:00,1009.1,1012.8,1.0,10.3,9.3,11.7,94,2.9,112.5,,0.14,,,,,
1992-03-16 17:00:00,1009.8,1013.5,1.0,9.6,8.4,11.0,92,3.0,157.5,,0.08,,,,,
1992-03-16 18:00:00,1011.1,1014.8,4.5,9.4,8.7,11.2,95,1.6,180.0,,0.01,,,,,
1992-03-16 19:00:00,1012.4,1016.2,4.0,7.2,6.0,9.4,92,3.1,67.5,,0.0,,,,,
1992-03-16 20:00:00,1013.0,1016.8,0.5,6.6,4.7,8.5,88,3.3,67.5,,,,,,,
1992-03-16 21:00:00,1013.8,1017.6,0.0,6.1,4.1,8.2,87,2.0,67.5,,,,,,,
1992-03-16 22:00:00,1014.3,1018.1,0.5,5.5,3.1,7.6,84,3.6,90.0,,,,,,,
1992-03-16 23:00:00,1014.9,1018.7,0.0,5.3,2.3,7.2,81,2.5,45.0,,,,,,,
1992-03-17 00:00:00,1015.1,1018.9,0.5,5.0,3.0,7.6,87,2.2,45.0,,,,,,,
