,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1991-05-18 01:00:00,998.0,1001.6,,17.2,5.4,9.0,46,5.7,292.5,,,,,,,
1991-05-18 02:00:00,998.6,1002.2,,16.3,5.6,9.1,49,3.4,270.0,,,,,,,
1991-05-18 03:00:00,999.3,1002.9,,17.0,5.2,8.8,46,5.5,270.0,,,,,,,
1991-05-18 04:00:00,1000.2,1003.8,,14.2,6.3,9.5,59,1.6,315.0,,,,,,,
1991-05-18 05:00:00,1001.0,1004.6,,12.1,6.8,9.9,70,1.8,0.0,0.1,0.03,,,,,
1991-05-18 06:00:00,1001.6,1005.2,,16.5,7.5,10.4,55,2.9,315.0,1.0,0.45,,,,,
1991-05-18 07:00:00,1001.9,1005.5,,19.1,7.9,10.7,48,3.3,292.5,1.0,1.17,,,,,
1991-05-18 08:00:00,1002.2,1005.7,,21.3,6.6,9.7,38,3.7,292.5,1.0,1.91,,,,,
1991-05-18 09:00:00,1002.3,1005.8,,22.9,6.5,9.7,35,4.1,292.5,1.0,2.56,,,,0.0,40.0
1991-05-18 10:00:00,1002.3,1005.8,,23.5,6.0,9.4,32,3.8,270.0,1.0,3.03,,,,,
1991-05-18 11:00:00,1002.1,1005.6,,24.4,6.4,9.6,31,3.3,270.0,1.0,3.38,,,,,
1991-05-18 12:00:00,1001.8,1005.3,,24.8,7.1,10.1,32,3.2,247.5,1.0,3.42,,,,,
1991-05-18 13:00:00,1001.2,1004.7,,25.0,9.0,11.5,36,4.5,180.0,1.0,3.11,,,,,
1991-05-18 14:00:00,1001.0,1004.5,,24.8,8.8,11.3,36,5.2,202.5,1.0,2.8,,,,,
1991-05-18 15:00:00,1000.6,1004.1,,25.1,9.4,11.8,37,4.6,180.0,1.0,2.39,,,,0.0,15.0
1991-05-18 16:00:00,1000.5,1004.0,,24.7,10.3,12.5,40,3.3,180.0,1.0,1.81,,,,,
1991-05-18 17:00:00,1000.9,1004.4,,23.5,9.4,11.8,41,3.2,202.5,1.0,1.13,,,,,
1991-05-18 18:00:00,1001.3,1004.8,,21.7,10.6,12.8,49,2.6,180.0,1.0,0.47,,,,,
1991-05-18 19:00:00,1002.0,1005.5,,20.2,10.9,13.0,55,2.8,180.0,0.2,0.05,,,,,
1991-05-18 20:00:00,1002.6,1006.2,,19.3,11.7,13.7,61,2.9,202.5,,0.0,,,,,
1991-05-18 21:00:00,1002.9,1006.5,,18.1,12.1,14.1,68,2.4,180.0,,,,,,,
1991-05-18 22:00:00,1002.8,1006.4,,15.3,12.2,14.2,82,2.2,180.0,,,,,,,
1991-05-18 23:00:00,1003.1,1006.7,,13.9,12.1,14.1,89,0.5,247.5,,,,,,,
1991-05-19 00:00:00,1002.9,1006.5,,13.1,12.1,14.1,94,1.2,90.0,,,,,,,
