,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2020-11-19 01:00:00,1019.8,1023.1,,11.8,11.8,13.8,100,0.8,292.5,,,,,,,1.09
2020-11-19 02:00:00,1019.6,1022.9,,11.3,11.3,13.4,100,0.7,270.0,,,,,,,0.36
2020-11-19 03:00:00,1019.2,1022.5,,11.3,11.3,13.4,100,0.8,270.0,,,,,,,0.52
2020-11-19 04:00:00,1018.9,1022.2,,10.8,10.8,13.0,100,1.2,225.0,,,,,,,0.7
2020-11-19 05:00:00,1018.9,1022.3,,10.1,10.1,12.4,100,1.2,270.0,,,,,,,0.43
2020-11-19 06:00:00,1018.8,1022.2,,9.9,9.9,12.2,100,0.9,202.5,,0.0,,,,,0.18
2020-11-19 07:00:00,1019.3,1022.7,,10.3,10.3,12.5,100,0.5,270.0,0.0,0.07,,,,,1.09
2020-11-19 08:00:00,1019.2,1022.5,,12.7,12.2,14.2,97,0.8,157.5,0.6,0.45,,,,,2.77
2020-11-19 09:00:00,1018.7,1022.0,,15.6,12.5,14.5,82,1.4,292.5,0.9,0.98,,,,,4.66
2020-11-19 10:00:00,1018.0,1021.3,,17.5,12.8,14.8,74,0.9,202.5,1.0,1.38,,,,,6.18
2020-11-19 11:00:00,1016.8,1020.0,,20.3,14.4,16.4,69,1.5,202.5,1.0,1.73,,,,,7.26
2020-11-19 12:00:00,1015.4,1018.6,,22.7,15.6,17.7,64,4.2,180.0,1.0,1.83,,,,,12.9
2020-11-19 13:00:00,1014.4,1017.6,,23.8,16.4,18.6,63,6.0,202.5,1.0,1.77,,,,,20.0
2020-11-19 14:00:00,1013.7,1016.9,,24.0,16.0,18.2,61,5.9,202.5,0.9,1.41,,,,,20.0
2020-11-19 15:00:00,1013.2,1016.4,,23.3,16.6,18.9,66,5.7,180.0,1.0,1.0,,,,,20.0
2020-11-19 16:00:00,1013.1,1016.3,,22.2,16.7,19.0,71,5.0,180.0,1.0,0.44,,,,,20.0
2020-11-19 17:00:00,1012.7,1015.9,,21.3,16.9,19.3,76,5.4,180.0,0.1,0.04,,,,,20.0
2020-11-19 18:00:00,1012.3,1015.5,,20.9,16.9,19.3,78,5.8,180.0,,,,,,,20.0
2020-11-19 19:00:00,1012.1,1015.3,,20.5,17.3,19.8,82,4.1,180.0,,,,,,,20.0
2020-11-19 20:00:00,1011.3,1014.5,,20.5,17.3,19.8,82,4.9,180.0,,,,,,,20.0
2020-11-19 21:00:00,1011.0,1014.2,,20.2,17.2,19.7,83,5.5,180.0,,,,,,,20.0
2020-11-19 22:00:00,1010.0,1013.2,,20.4,16.8,19.2,80,4.6,180.0,,,,,,,20.0
2020-11-19 23:00:00,1009.3,1012.5,,20.6,16.8,19.2,79,4.8,180.0,,,,,,,20.0
2020-11-20 00:00:00,1009.6,1012.8,,21.1,17.5,20.0,80,5.7,202.5,,,,,,,20.0
