,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2020-10-11 01:00:00,1009.6,1012.8,,17.1,17.1,19.5,100,1.8,337.5,,,-999,-999,,,20.0
2020-10-11 02:00:00,1008.9,1012.1,,18.0,17.7,20.2,98,2.1,0.0,,,-999,-999,,,20.0
2020-10-11 03:00:00,1008.1,1011.3,,18.2,17.7,20.3,97,2.1,337.5,,,-999,-999,,,20.0
2020-10-11 04:00:00,1008.3,1011.5,,17.5,17.0,19.4,97,1.4,315.0,,,-999,-999,,,20.0
2020-10-11 05:00:00,1008.0,1011.2,,17.4,16.9,19.3,97,1.6,315.0,,,-999,-999,,,20.0
2020-10-11 06:00:00,1008.3,1011.5,0.0,17.4,17.3,19.7,99,1.6,337.5,0.0,0.0,-999,-999,,,6.18
2020-10-11 07:00:00,1009.1,1012.3,0.0,18.4,18.2,21.0,99,1.5,337.5,0.0,0.15,-999,-999,,,20.0
2020-10-11 08:00:00,1009.1,1012.3,,19.5,18.3,21.1,93,2.0,0.0,0.0,0.31,-999,-999,,,20.0
2020-10-11 09:00:00,1009.0,1012.2,,21.2,19.0,21.9,87,2.5,337.5,0.0,0.72,-999,-999,,,20.0
2020-10-11 10:00:00,1009.0,1012.2,,21.5,18.9,21.8,85,2.5,337.5,0.0,1.15,-999,-999,,,20.0
2020-10-11 11:00:00,1008.0,1011.2,,22.5,18.7,21.5,79,2.5,22.5,0.0,1.12,-999,-999,,,20.0
2020-10-11 12:00:00,1007.3,1010.5,,22.8,19.0,21.9,79,2.5,22.5,0.0,1.24,-999,-999,,,20.0
2020-10-11 13:00:00,1006.4,1009.5,,24.2,19.3,22.4,74,2.7,45.0,0.3,1.34,-999,-999,,,20.0
2020-10-11 14:00:00,1006.3,1009.5,0.0,23.2,19.0,21.9,77,2.8,45.0,0.0,0.62,-999,-999,,,20.0
2020-10-11 15:00:00,1007.0,1010.2,,22.5,19.5,22.6,83,2.0,0.0,0.0,0.49,-999,-999,,,20.0
2020-10-11 16:00:00,1007.3,1010.5,,22.0,19.0,21.9,83,3.2,22.5,0.0,0.39,-999,-999,,,20.0
2020-10-11 17:00:00,1007.9,1011.1,,21.6,18.6,21.4,83,2.7,22.5,0.0,0.13,-999,-999,,,20.0
2020-10-11 18:00:00,1008.6,1011.8,0.0,21.4,18.4,21.2,83,2.7,22.5,0.0,0.0,-999,-999,,,20.0
2020-10-11 19:00:00,1008.4,1011.6,,20.9,18.1,20.8,84,2.8,22.5,,,-999,-999,,,20.0
2020-10-11 20:00:00,1008.9,1012.1,,20.7,17.9,20.5,84,2.8,45.0,,,-999,-999,,,20.0
2020-10-11 21:00:00,1008.4,1011.6,,20.2,17.8,20.4,86,2.0,45.0,,,-999,-999,,,20.0
2020-10-11 22:00:00,1008.5,1011.7,,19.8,17.8,20.3,88,2.0,22.5,,,-999,-999,,,20.0
2020-10-11 23:00:00,1008.5,1011.7,,19.7,18.0,20.7,90,1.4,315.0,,,-999,-999,,,20.0
2020-10-12 00:00:00,1008.3,1011.5,,18.5,17.9,20.4,96,1.3,337.5,,,-999,-999,,,20.0
