,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2011-02-01 01:00:00,1010.7,1014.6,,-0.8,-10.7,2.7,47,2.1,270.0,,,,,,,
2011-02-01 02:00:00,1010.6,1014.5,,-1.3,-10.1,2.8,51,2.3,247.5,,,,,,,
2011-02-01 03:00:00,1010.2,1014.1,,-1.9,-9.5,3.0,56,2.2,270.0,,,,,,,
2011-02-01 04:00:00,1009.9,1013.8,,-2.5,-10.3,2.8,55,1.9,270.0,,,,,,,
2011-02-01 05:00:00,1009.8,1013.7,,-2.4,-10.2,2.8,55,1.7,225.0,,,,,,,
2011-02-01 06:00:00,1010.1,1014.1,,-3.5,-10.6,2.7,58,2.0,270.0,,,,,,,
2011-02-01 07:00:00,1010.4,1014.4,,-3.5,-10.8,2.7,57,1.9,270.0,0.2,0.01,,,,,
2011-02-01 08:00:00,1011.0,1014.9,,0.1,-9.9,2.9,47,2.9,270.0,1.0,0.39,,,,,
2011-02-01 09:00:00,1011.1,1014.9,,5.6,-10.6,2.7,30,2.8,270.0,1.0,1.06,,,,0.0,30.0
2011-02-01 10:00:00,1011.1,1014.9,,7.0,-12.7,2.3,23,4.3,247.5,1.0,1.65,,,,,
2011-02-01 11:00:00,1010.8,1014.6,,9.1,-11.5,2.5,22,4.4,270.0,1.0,2.05,,,,,
2011-02-01 12:00:00,1009.9,1013.7,,9.9,-10.8,2.7,22,4.3,270.0,1.0,2.24,,,,,
2011-02-01 13:00:00,1009.5,1013.2,,11.9,-9.7,2.9,21,6.2,292.5,1.0,2.18,,,,,
2011-02-01 14:00:00,1009.4,1013.1,,12.2,-10.7,2.7,19,7.0,292.5,1.0,2.0,,,,,
2011-02-01 15:00:00,1010.0,1013.8,,11.2,-9.7,2.9,22,5.6,315.0,1.0,1.47,,,,0.0,30.0
2011-02-01 16:00:00,1010.6,1014.4,,10.2,-10.0,2.9,23,5.5,315.0,1.0,0.87,,,,,
2011-02-01 17:00:00,1011.5,1015.3,,8.5,-9.9,2.9,26,3.4,292.5,0.8,0.24,,,,,
2011-02-01 18:00:00,1012.3,1016.1,,6.7,-9.2,3.0,31,2.7,270.0,0.0,0.0,,,,,
2011-02-01 19:00:00,1013.2,1017.0,,5.3,-9.7,2.9,33,2.1,0.0,,,,,,,
2011-02-01 20:00:00,1014.0,1017.9,,1.5,-9.7,2.9,43,2.5,0.0,,,,,,,
2011-02-01 21:00:00,1014.7,1018.6,,1.0,-9.3,3.0,46,2.0,315.0,,,,,,,
2011-02-01 22:00:00,1015.3,1019.2,,-0.5,-9.1,3.1,52,2.4,292.5,,,,,,,
2011-02-01 23:00:00,1016.1,1020.0,,-0.5,-8.4,3.2,55,1.5,337.5,,,,,,,
2011-02-02 00:00:00,1016.7,1020.6,,-0.3,-7.8,3.4,57,1.5,90.0,,,,,,,
