,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1995-09-26 01:00:00,1011.0,1014.6,,21.3,18.4,21.2,84,3.1,67.5,,,,,,,
1995-09-26 02:00:00,1010.9,1014.5,,21.3,18.3,21.0,83,2.9,45.0,,,,,,,
1995-09-26 03:00:00,1011.0,1014.6,0.0,21.2,18.4,21.2,84,2.2,45.0,,,,,,,
1995-09-26 04:00:00,1011.1,1014.7,0.0,20.7,18.4,21.2,87,2.6,22.5,,,,,,,
1995-09-26 05:00:00,1011.2,1014.8,,21.3,17.7,20.2,80,2.9,67.5,,0.0,,,,,
1995-09-26 06:00:00,1011.4,1015.0,0.0,21.4,17.5,20.0,78,2.9,45.0,,0.0,,,,,
1995-09-26 07:00:00,1012.0,1015.6,,21.2,17.7,20.2,80,2.7,22.5,,0.06,,,,,
1995-09-26 08:00:00,1012.8,1016.4,0.0,21.3,18.3,21.0,83,1.5,45.0,,0.08,,,,,
1995-09-26 09:00:00,1013.0,1016.6,0.0,21.3,19.5,22.7,89,2.0,22.5,,0.15,,,,10.0,12.0
1995-09-26 10:00:00,1012.9,1016.5,0.0,20.8,20.0,23.4,95,0.6,337.5,,0.24,,,,,
1995-09-26 11:00:00,1012.3,1015.9,0.0,21.7,20.5,24.1,93,1.6,45.0,,0.44,,,,,
1995-09-26 12:00:00,1012.3,1015.8,0.0,22.0,20.6,24.3,92,1.6,0.0,,0.45,,,,,
1995-09-26 13:00:00,1011.8,1015.3,0.0,22.5,20.8,24.6,90,2.0,45.0,,0.41,,,,,
1995-09-26 14:00:00,1011.9,1015.4,0.0,22.5,20.5,24.1,88,1.3,0.0,,0.36,,,,,
1995-09-26 15:00:00,1012.0,1015.5,0.0,22.1,20.6,24.3,91,1.1,135.0,,0.16,,,,10.0,7.0
1995-09-26 16:00:00,1011.9,1015.5,0.0,21.5,20.9,24.7,96,1.6,45.0,,0.08,,,,,
1995-09-26 17:00:00,1012.2,1015.8,,21.4,20.7,24.4,96,1.7,45.0,,0.08,,,,,
1995-09-26 18:00:00,1012.5,1016.1,0.0,21.4,20.6,24.3,95,1.6,67.5,,0.0,,,,,
1995-09-26 19:00:00,1013.0,1016.6,,20.9,20.3,23.8,96,2.0,135.0,,0.0,,,,,
1995-09-26 20:00:00,1013.5,1017.1,,20.9,19.8,23.1,93,0.9,135.0,,,,,,,
1995-09-26 21:00:00,1013.9,1017.5,,20.2,19.8,23.1,98,0.1,,,,,,,,
1995-09-26 22:00:00,1013.2,1016.8,,19.8,19.5,22.7,98,0.1,,,,,,,,
1995-09-26 23:00:00,1013.4,1017.0,,19.5,19.4,22.5,99,0.0,,,,,,,,
1995-09-27 00:00:00,1013.3,1016.9,,19.6,19.4,22.5,99,1.5,157.5,,,,,,,
