,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2009-08-09 01:00:00,1007.5,1011.1,,23.9,22.3,27.0,91,2.4,67.5,,,,,,,
2009-08-09 02:00:00,1007.3,1010.9,,23.6,22.2,26.8,92,2.1,45.0,,,,,,,
2009-08-09 03:00:00,1006.9,1010.5,,23.7,22.5,27.3,93,1.8,67.5,,,,,,,
2009-08-09 04:00:00,1007.0,1010.6,,23.5,22.3,26.9,93,2.1,67.5,,,,,,,
2009-08-09 05:00:00,1007.2,1010.8,,23.7,22.5,27.3,93,1.4,67.5,0.0,0.0,,,,,
2009-08-09 06:00:00,1007.5,1011.1,,23.5,22.5,27.2,94,1.5,45.0,0.0,0.06,,,,,
2009-08-09 07:00:00,1007.7,1011.3,0.0,23.7,22.7,27.6,94,1.4,45.0,0.0,0.25,,,,,
2009-08-09 08:00:00,1008.2,1011.8,,24.6,23.2,28.5,92,2.0,67.5,0.0,0.57,,,,,
2009-08-09 09:00:00,1008.3,1011.8,,25.1,23.2,28.4,89,2.5,90.0,0.0,0.72,,,,10.0,5.0
2009-08-09 10:00:00,1008.4,1011.9,,26.0,23.7,29.3,87,2.0,90.0,0.0,0.93,,,,,
2009-08-09 11:00:00,1008.1,1011.6,,26.3,23.8,29.4,86,2.4,45.0,0.0,1.15,,,,,
2009-08-09 12:00:00,1007.8,1011.3,,27.0,24.1,30.0,84,2.4,45.0,0.0,1.25,,,,,
2009-08-09 13:00:00,1007.9,1011.4,,28.4,24.8,31.4,81,2.5,45.0,0.0,1.73,,,,,
2009-08-09 14:00:00,1007.5,1011.0,,28.6,25.0,31.7,81,2.6,45.0,0.0,1.47,,,,,
2009-08-09 15:00:00,1007.4,1010.9,,28.3,24.5,30.8,80,2.7,45.0,0.0,1.0,,,,10.0,8.0
2009-08-09 16:00:00,1007.6,1011.1,,27.8,24.9,31.4,84,2.6,67.5,0.0,0.92,,,,,
2009-08-09 17:00:00,1007.9,1011.4,0.0,27.1,24.9,31.6,88,1.6,90.0,0.0,0.25,,,,,
2009-08-09 18:00:00,1008.2,1011.7,0.0,26.4,24.6,31.0,90,1.7,90.0,0.0,0.03,,,,,
2009-08-09 19:00:00,1008.9,1012.4,0.0,26.1,25.1,31.8,94,1.4,90.0,0.0,0.0,,,,,
2009-08-09 20:00:00,1009.0,1012.5,0.0,26.1,25.2,32.1,95,1.6,90.0,,0.0,,,,,
2009-08-09 21:00:00,1009.3,1012.8,,26.0,25.1,31.9,95,1.4,112.5,,,,,,,
2009-08-09 22:00:00,1009.2,1012.7,,26.0,25.1,31.9,95,1.5,112.5,,,,,,,
2009-08-09 23:00:00,1009.1,1012.6,,26.0,25.1,31.9,95,1.5,112.5,,,,,,,
2009-08-10 00:00:00,1008.3,1011.8,0.0,26.0,25.1,31.9,95,1.9,112.5,,,,,,,
