,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2019-08-10 01:00:00,1005.9,1009.0,,26.8,24.3,30.3,86,1.9,180.0,,,-999,-999,,,20.0
2019-08-10 02:00:00,1005.5,1008.6,,25.2,24.3,30.5,95,1.2,157.5,,,-999,-999,,,20.0
2019-08-10 03:00:00,1005.4,1008.5,,24.9,24.6,30.9,98,1.6,157.5,,,-999,-999,,,20.0
2019-08-10 04:00:00,1005.7,1008.8,,24.7,24.4,30.5,98,1.6,112.5,,,-999,-999,,,20.0
2019-08-10 05:00:00,1005.9,1009.0,,24.3,24.0,29.8,98,1.0,67.5,0.0,0.0,-999,-999,,,20.0
2019-08-10 06:00:00,1006.1,1009.2,,25.5,23.9,29.7,91,1.4,135.0,0.5,0.2,-999,-999,,,20.0
2019-08-10 07:00:00,1005.8,1008.9,,27.4,24.7,31.0,85,1.7,157.5,1.0,0.83,-999,-999,,,20.0
2019-08-10 08:00:00,1005.8,1008.9,,29.1,24.9,31.4,78,1.2,202.5,1.0,1.55,-999,-999,,,20.0
2019-08-10 09:00:00,1005.4,1008.5,,29.6,25.4,32.4,78,0.4,67.5,0.7,1.83,-999,-999,,,20.0
2019-08-10 10:00:00,1005.8,1008.9,,30.2,24.8,31.3,73,1.8,135.0,0.5,1.81,-999,-999,,,20.0
2019-08-10 11:00:00,1005.4,1008.4,,32.1,25.2,32.1,67,2.8,157.5,0.3,1.56,-999,-999,,,20.0
2019-08-10 12:00:00,1004.9,1007.9,,32.8,26.1,33.8,68,3.1,157.5,0.9,2.71,-999,-999,,,20.0
2019-08-10 13:00:00,1004.7,1007.7,,32.9,24.9,31.5,63,1.8,180.0,0.8,2.58,-999,-999,,,20.0
2019-08-10 14:00:00,1004.2,1007.2,,33.7,24.3,30.4,58,3.0,180.0,0.6,2.09,-999,-999,,,20.0
2019-08-10 15:00:00,1003.7,1006.7,,32.8,26.4,34.3,69,2.9,112.5,0.6,1.95,-999,-999,,,20.0
2019-08-10 16:00:00,1003.7,1006.7,,33.7,22.8,27.7,53,4.0,180.0,1.0,1.97,-999,-999,,,20.0
2019-08-10 17:00:00,1004.4,1007.4,,32.1,21.6,25.8,54,3.1,180.0,0.5,0.76,-999,-999,,,20.0
2019-08-10 18:00:00,1004.1,1007.2,,30.6,22.2,26.8,61,2.0,180.0,0.2,0.24,-999,-999,,,20.0
2019-08-10 19:00:00,1004.7,1007.8,,29.7,21.6,25.9,62,2.0,180.0,0.0,0.08,-999,-999,,,20.0
2019-08-10 20:00:00,1005.7,1008.8,,26.4,22.3,26.9,78,1.1,180.0,,0.0,-999,-999,,,20.0
2019-08-10 21:00:00,1006.0,1009.1,,27.6,22.6,27.3,74,2.3,157.5,,,-999,-999,,,20.0
2019-08-10 22:00:00,1006.0,1009.1,,26.4,23.9,29.6,86,1.3,135.0,,,-999,-999,,,20.0
2019-08-10 23:00:00,1005.8,1008.9,,26.5,23.8,29.4,85,2.0,157.5,,,-999,-999,,,20.0
2019-08-11 00:00:00,1005.6,1008.7,,25.0,24.2,30.1,95,1.0,135.0,,,-999,-999,,,20.0
