,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1991-12-15 01:00:00,1026.0,1029.9,,-1.4,-2.8,5.0,90,1.7,292.5,,,,,,,
1991-12-15 02:00:00,1026.0,1029.9,,-1.1,-2.3,5.2,91,2.0,292.5,,,,,,,
1991-12-15 03:00:00,1025.9,1029.8,,-1.9,-2.9,4.9,93,1.7,270.0,,,,,,,
1991-12-15 04:00:00,1025.7,1029.6,,-1.5,-2.4,5.1,94,2.4,292.5,,,,,,,
1991-12-15 05:00:00,1026.0,1029.9,,-1.7,-2.9,4.9,91,2.6,292.5,,,,,,,
1991-12-15 06:00:00,1026.5,1030.4,,-1.9,-3.0,4.9,92,1.9,292.5,,,,,,,
1991-12-15 07:00:00,1027.0,1030.9,,-1.5,-2.8,5.0,91,1.3,292.5,,0.01,,,,,
1991-12-15 08:00:00,1027.5,1031.4,,-0.3,-1.7,5.4,90,1.1,270.0,,0.22,,,,,
1991-12-15 09:00:00,1027.6,1031.5,,2.9,-0.3,6.0,80,1.5,337.5,0.7,0.6,,,,8.0,7.0
1991-12-15 10:00:00,1027.2,1031.0,,7.4,0.5,6.3,62,1.4,315.0,1.0,1.18,,,,,
1991-12-15 11:00:00,1026.1,1029.9,,10.0,0.7,6.4,52,1.6,315.0,0.7,1.13,,,,,
1991-12-15 12:00:00,1025.2,1028.9,,11.0,0.2,6.2,47,0.5,157.5,0.4,1.08,,,,,
1991-12-15 13:00:00,1024.9,1028.6,,11.9,0.8,6.5,46,0.6,292.5,0.1,0.85,,,,,
1991-12-15 14:00:00,1024.7,1028.4,,11.9,1.5,6.8,49,0.4,247.5,,0.57,,,,,
1991-12-15 15:00:00,1024.8,1028.5,,11.8,2.6,7.4,53,0.8,157.5,,0.36,,,,10.0,5.0
1991-12-15 16:00:00,1024.8,1028.5,,11.0,0.4,6.3,48,1.6,90.0,,0.11,,,,,
1991-12-15 17:00:00,1025.3,1029.1,,10.6,1.5,6.8,53,1.5,67.5,,0.01,,,,,
1991-12-15 18:00:00,1026.0,1029.8,,10.1,2.3,7.2,58,2.3,45.0,,,,,,,
1991-12-15 19:00:00,1026.3,1030.1,,9.2,2.7,7.4,64,2.2,45.0,,,,,,,
1991-12-15 20:00:00,1026.6,1030.4,,7.3,2.3,7.2,71,2.2,337.5,,,,,,,
1991-12-15 21:00:00,1026.5,1030.3,,5.1,2.0,7.1,80,1.7,315.0,,,,,,,
1991-12-15 22:00:00,1026.4,1030.3,,3.9,1.6,6.9,85,1.8,315.0,,,,,,,
1991-12-15 23:00:00,1026.5,1030.4,,4.0,1.7,6.9,85,1.6,315.0,,,,,,,
1991-12-16 00:00:00,1026.5,1030.4,,3.0,1.1,6.6,87,1.7,292.5,,,,,,,
