,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2011-05-14 01:00:00,997.0,1000.7,,14.1,13.2,15.1,94,2.2,157.5,,,,,,,
2011-05-14 02:00:00,997.1,1000.8,0.0,12.7,12.2,14.2,97,1.0,270.0,,,,,,,
2011-05-14 03:00:00,997.4,1001.1,,11.7,11.2,13.3,97,0.6,0.0,,,,,,,
2011-05-14 04:00:00,997.6,1001.3,,10.7,10.4,12.6,98,2.0,135.0,,,,,,,
2011-05-14 05:00:00,998.1,1001.8,,10.8,10.5,12.7,98,1.6,157.5,0.0,0.01,,,,,
2011-05-14 06:00:00,998.9,1002.6,,12.6,12.3,14.3,98,0.9,270.0,0.4,0.34,,,,,
2011-05-14 07:00:00,999.1,1002.7,,16.3,12.3,14.3,77,1.6,202.5,1.0,0.96,,,,,
2011-05-14 08:00:00,999.3,1002.9,,18.5,10.6,12.8,60,3.1,180.0,1.0,1.74,,,,,
2011-05-14 09:00:00,999.1,1002.7,,20.1,10.5,12.7,54,4.3,202.5,1.0,2.41,,,,0.0,8.0
2011-05-14 10:00:00,999.2,1002.8,,21.7,8.9,11.4,44,4.6,180.0,0.9,2.83,,,,,
2011-05-14 11:00:00,998.9,1002.5,,22.0,9.5,11.9,45,3.6,180.0,0.9,3.14,,,,,
2011-05-14 12:00:00,998.4,1001.9,,23.5,10.2,12.5,43,3.0,225.0,1.0,3.13,,,,,
2011-05-14 13:00:00,998.0,1001.5,,23.0,6.3,9.6,34,3.5,180.0,1.0,3.35,,,,,
2011-05-14 14:00:00,997.4,1000.9,,24.1,4.5,8.4,28,3.5,202.5,1.0,3.0,,,,,
2011-05-14 15:00:00,997.6,1001.1,,24.3,5.6,9.1,30,3.0,180.0,1.0,2.49,,,,8.0,20.0
2011-05-14 16:00:00,998.3,1001.8,,24.4,6.7,9.8,32,2.6,180.0,1.0,1.86,,,,,
2011-05-14 17:00:00,999.8,1003.4,,20.9,9.5,11.9,48,3.1,45.0,0.5,0.87,,,,,
2011-05-14 18:00:00,1001.3,1004.9,0.0,18.6,9.1,11.6,54,2.2,67.5,0.0,0.17,,,,,
2011-05-14 19:00:00,1002.4,1006.0,,17.9,9.5,11.9,58,2.2,90.0,0.0,0.02,,,,,
2011-05-14 20:00:00,1003.6,1007.3,,15.8,11.0,13.1,73,1.2,67.5,,0.0,,,,,
2011-05-14 21:00:00,1005.1,1008.8,,15.7,10.5,12.7,71,0.8,292.5,,,,,,,
2011-05-14 22:00:00,1005.9,1009.6,,14.6,10.4,12.6,76,1.8,270.0,,,,,,,
2011-05-14 23:00:00,1006.6,1010.3,,13.0,9.8,12.1,81,0.5,247.5,,,,,,,
2011-05-15 00:00:00,1007.2,1010.9,,12.9,8.6,11.2,75,1.9,315.0,,,,,,,
