,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2008-06-26 01:00:00,1004.7,1008.4,0.0,16.0,14.4,16.4,90,2.6,45.0,,,,,,,
2008-06-26 02:00:00,1004.4,1008.1,0.0,15.7,14.2,16.2,91,3.5,45.0,,,,,,,
2008-06-26 03:00:00,1003.9,1007.6,0.0,15.6,14.0,16.0,90,3.5,67.5,,,,,,,
2008-06-26 04:00:00,1004.1,1007.8,0.0,15.2,13.6,15.5,90,3.2,67.5,,0.0,,,,,
2008-06-26 05:00:00,1004.7,1008.4,,14.9,12.9,14.9,88,3.6,45.0,0.0,0.0,,,,,
2008-06-26 06:00:00,1005.0,1008.7,0.0,15.0,13.0,15.0,88,2.9,45.0,0.0,0.02,,,,,
2008-06-26 07:00:00,1005.3,1009.0,0.0,15.3,13.0,15.0,86,3.0,45.0,0.0,0.08,,,,,
2008-06-26 08:00:00,1005.3,1009.0,0.0,15.1,12.8,14.8,86,3.0,45.0,0.0,0.23,,,,,
2008-06-26 09:00:00,1005.8,1009.5,0.0,15.0,11.8,13.8,81,4.0,22.5,0.0,0.33,,,,10.0,20.0
2008-06-26 10:00:00,1005.1,1008.8,0.0,15.4,11.8,13.8,79,2.8,67.5,0.0,0.2,,,,,
2008-06-26 11:00:00,1005.3,1009.0,0.0,15.4,11.8,13.8,79,2.6,22.5,0.0,0.28,,,,,
2008-06-26 12:00:00,1005.3,1009.0,0.0,15.7,10.9,13.0,73,2.6,22.5,0.0,0.3,,,,,
2008-06-26 13:00:00,1004.9,1008.6,0.0,16.0,11.2,13.3,73,2.5,22.5,0.0,0.33,,,,,
2008-06-26 14:00:00,1005.0,1008.7,,16.4,11.8,13.8,74,1.8,45.0,0.0,0.38,,,,,
2008-06-26 15:00:00,1005.3,1009.0,0.0,16.8,11.5,13.6,71,1.8,67.5,0.0,0.41,,,,10.0,15.0
2008-06-26 16:00:00,1004.9,1008.6,0.0,16.6,11.8,13.8,73,2.4,45.0,0.0,,,,,,
2008-06-26 17:00:00,1004.9,1008.6,0.0,16.4,12.4,14.4,77,2.1,45.0,0.0,0.31,,,,,
2008-06-26 18:00:00,1005.2,1008.9,0.0,16.5,12.1,14.1,75,2.2,45.0,0.0,0.23,,,,,
2008-06-26 19:00:00,1005.7,1009.4,,16.0,12.2,14.2,78,1.6,45.0,0.0,0.06,,,,,
2008-06-26 20:00:00,1005.7,1009.4,,15.9,12.1,14.1,78,1.0,67.5,,0.0,,,,,
2008-06-26 21:00:00,1006.4,1010.1,,14.9,12.6,14.6,86,1.1,45.0,,,,,,,
2008-06-26 22:00:00,1006.5,1010.2,,15.8,11.8,13.8,77,1.2,22.5,,,,,,,
2008-06-26 23:00:00,1006.1,1009.8,,15.3,12.1,14.1,81,1.3,67.5,,,,,,,
2008-06-27 00:00:00,1006.5,1010.2,,14.9,12.8,14.7,87,0.5,135.0,,,,,,,
