,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1995-09-06 01:00:00,1002.8,1006.3,,21.2,18.0,20.6,82,1.3,112.5,,,,,,,
1995-09-06 02:00:00,1003.2,1006.7,,21.4,17.6,20.1,79,1.4,90.0,,,,,,,
1995-09-06 03:00:00,1003.1,1006.6,,20.6,18.3,21.0,87,1.5,45.0,,,,,,,
1995-09-06 04:00:00,1003.7,1007.2,0.0,19.9,18.5,21.3,92,0.4,112.5,,,,,,,
1995-09-06 05:00:00,1004.0,1007.5,,20.9,18.0,20.6,83,1.2,90.0,,0.0,,,,,
1995-09-06 06:00:00,1005.0,1008.5,,21.1,18.1,20.8,83,1.1,112.5,,0.02,,,,,
1995-09-06 07:00:00,1004.8,1008.3,,22.2,18.1,20.8,78,1.2,112.5,,0.26,,,,,
1995-09-06 08:00:00,1004.7,1008.2,,23.9,17.4,19.9,67,2.1,135.0,0.5,1.09,,,,,
1995-09-06 09:00:00,1004.4,1007.9,,25.3,18.3,21.0,65,2.9,157.5,0.3,1.46,,,,9.0,25.0
1995-09-06 10:00:00,1004.1,1007.6,,25.2,17.9,20.5,64,3.3,157.5,0.4,1.49,,,,,
1995-09-06 11:00:00,1003.5,1007.0,,26.2,18.3,21.0,62,3.9,157.5,0.2,1.45,,,,,
1995-09-06 12:00:00,1002.5,1005.9,,28.0,19.3,22.4,59,4.2,157.5,0.5,2.16,,,,,
1995-09-06 13:00:00,1002.1,1005.5,,27.6,19.0,22.0,59,4.0,157.5,0.6,2.26,,,,,
1995-09-06 14:00:00,1001.3,1004.7,,27.1,19.6,22.8,64,3.4,157.5,,1.28,,,,,
1995-09-06 15:00:00,1000.8,1004.2,,26.7,20.3,23.8,68,3.8,157.5,,1.05,,,,10.0,20.0
1995-09-06 16:00:00,1001.6,1005.1,,25.8,20.5,24.1,73,3.5,135.0,,0.49,,,,,
1995-09-06 17:00:00,1001.4,1004.9,,25.3,20.7,24.4,76,3.8,135.0,,0.21,,,,,
1995-09-06 18:00:00,1001.1,1004.6,0.0,24.5,21.3,25.3,82,2.4,135.0,,0.04,,,,,
1995-09-06 19:00:00,1001.1,1004.6,0.0,24.1,21.5,25.6,85,2.5,135.0,,0.0,,,,,
1995-09-06 20:00:00,1001.3,1004.8,0.0,23.9,21.6,25.8,87,2.0,135.0,,,,,,,
1995-09-06 21:00:00,1001.3,1004.8,0.0,23.7,21.6,25.8,88,1.1,90.0,,,,,,,
1995-09-06 22:00:00,1000.6,1004.1,0.0,22.7,21.6,25.8,94,1.1,157.5,,,,,,,
1995-09-06 23:00:00,1000.2,1003.7,0.0,22.1,21.5,25.6,96,0.3,180.0,,,,,,,
1995-09-07 00:00:00,1000.1,1003.6,,22.3,21.6,25.8,96,1.5,270.0,,,,,,,
