,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2006-06-23 01:00:00,1002.2,1005.8,0.0,21.1,20.6,24.3,97,1.7,337.5,,,,,,,
2006-06-23 02:00:00,1002.2,1005.8,,19.9,19.4,22.5,97,1.0,270.0,,,,,,,
2006-06-23 03:00:00,1001.7,1005.3,,19.7,18.9,21.8,95,1.3,315.0,,,,,,,
2006-06-23 04:00:00,1001.9,1005.5,,18.9,18.4,21.2,97,1.1,270.0,,0.0,,,,,
2006-06-23 05:00:00,1002.0,1005.6,,18.4,18.1,20.8,98,0.3,67.5,,0.04,,,,,
2006-06-23 06:00:00,1002.4,1006.0,,20.5,19.8,23.1,96,0.9,135.0,,0.42,,,,,
2006-06-23 07:00:00,1002.7,1006.3,,21.3,19.8,23.1,91,0.5,202.5,0.1,0.69,,,,,
2006-06-23 08:00:00,1002.7,1006.3,,22.9,20.1,23.5,84,1.2,247.5,0.4,1.26,,,,,
2006-06-23 09:00:00,1002.8,1006.3,,23.9,19.6,22.8,77,1.7,247.5,0.1,1.47,,,,10.0,5.0
2006-06-23 10:00:00,1002.9,1006.4,,24.4,19.7,22.9,75,1.5,270.0,0.1,1.52,,,,,
2006-06-23 11:00:00,1002.8,1006.3,,25.0,19.8,23.1,73,1.9,202.5,0.3,1.98,,,,,
2006-06-23 12:00:00,1002.6,1006.1,,25.1,19.2,22.2,70,2.3,180.0,0.1,1.77,,,,,
2006-06-23 13:00:00,1002.5,1006.0,,25.8,20.1,23.5,71,3.1,180.0,0.1,1.83,,,,,
2006-06-23 14:00:00,1001.9,1005.4,,26.4,19.8,23.1,67,4.0,157.5,0.8,2.69,,,,,
2006-06-23 15:00:00,1002.2,1005.7,,26.5,18.9,21.8,63,3.5,202.5,0.3,1.88,,,,10.0,5.0
2006-06-23 16:00:00,1001.8,1005.3,,25.8,19.0,22.0,66,3.2,180.0,,1.19,,,,,
2006-06-23 17:00:00,1001.9,1005.4,,25.3,20.5,24.1,75,1.8,202.5,,0.62,,,,,
2006-06-23 18:00:00,1001.8,1005.3,,24.1,21.0,24.9,83,1.3,157.5,,0.19,,,,,
2006-06-23 19:00:00,1002.6,1006.1,,24.1,20.2,23.7,79,1.4,90.0,,0.03,,,,,
2006-06-23 20:00:00,1003.0,1006.6,,23.5,20.1,23.5,81,1.7,112.5,,0.0,,,,,
2006-06-23 21:00:00,1003.6,1007.2,,22.3,19.3,22.4,83,1.4,90.0,,,,,,,
2006-06-23 22:00:00,1004.0,1007.6,,21.8,20.1,23.5,90,2.7,45.0,,,,,,,
2006-06-23 23:00:00,1003.8,1007.4,,21.1,19.6,22.8,91,2.7,45.0,,,,,,,
2006-06-24 00:00:00,1004.0,1007.6,,20.7,19.0,22.0,90,2.3,45.0,,,,,,,
