,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1995-04-24 01:00:00,1001.7,1005.3,,14.8,12.6,14.6,87,1.3,337.5,,,,,,,
1995-04-24 02:00:00,1003.6,1007.2,,13.4,12.5,14.5,94,1.7,315.0,,,,,,,
1995-04-24 03:00:00,1005.0,1008.6,,14.8,5.5,9.0,54,4.0,315.0,,,,,,,
1995-04-24 04:00:00,1006.1,1009.7,,13.7,0.2,6.2,40,3.0,337.5,,,,,,,
1995-04-24 05:00:00,1008.2,1011.9,,13.0,-1.1,5.6,38,2.1,22.5,,0.0,,,,,
1995-04-24 06:00:00,1010.0,1013.7,,13.3,0.4,6.3,41,2.3,337.5,0.6,0.26,,,,,
1995-04-24 07:00:00,1011.7,1015.3,,15.6,1.1,6.6,37,2.6,337.5,1.0,1.05,,,,,
1995-04-24 08:00:00,1012.3,1015.9,,15.9,0.7,6.4,36,1.1,315.0,1.0,1.75,,,,,
1995-04-24 09:00:00,1013.2,1016.8,,17.3,0.9,6.5,33,1.6,292.5,1.0,2.37,,,,1.0,30.0
1995-04-24 10:00:00,1013.4,1017.0,,18.0,0.3,6.2,30,3.2,337.5,1.0,2.93,,,,,
1995-04-24 11:00:00,1013.2,1016.8,,18.1,0.1,6.2,30,1.2,270.0,1.0,3.24,,,,,
1995-04-24 12:00:00,1013.0,1016.6,,19.7,1.3,6.7,29,2.0,180.0,1.0,3.35,,,,,
1995-04-24 13:00:00,1012.7,1016.3,,20.2,3.2,7.7,32,2.5,135.0,0.9,3.07,,,,,
1995-04-24 14:00:00,1012.9,1016.5,,19.7,4.1,8.2,36,3.8,90.0,0.5,2.22,,,,,
1995-04-24 15:00:00,1012.5,1016.1,,20.9,4.0,8.1,33,3.8,157.5,0.9,2.22,,,,10.0,20.0
1995-04-24 16:00:00,1013.4,1017.0,,19.4,4.4,8.4,37,5.5,157.5,1.0,1.75,,,,,
1995-04-24 17:00:00,1014.3,1017.9,,16.7,2.9,7.5,40,4.6,135.0,0.5,0.86,,,,,
1995-04-24 18:00:00,1015.0,1018.6,,15.4,4.3,8.3,47,4.3,135.0,,0.21,,,,,
1995-04-24 19:00:00,1015.8,1019.5,,14.6,4.6,8.5,51,3.7,135.0,,0.01,,,,,
1995-04-24 20:00:00,1016.5,1020.2,,14.2,5.4,9.0,55,2.4,157.5,,,,,,,
1995-04-24 21:00:00,1016.6,1020.3,,13.7,6.3,9.5,61,2.1,135.0,,,,,,,
1995-04-24 22:00:00,1016.2,1019.9,,13.4,6.9,9.9,65,1.9,135.0,,,,,,,
1995-04-24 23:00:00,1016.0,1019.7,,13.4,7.5,10.4,67,2.0,112.5,,,,,,,
1995-04-25 00:00:00,1015.6,1019.3,,13.2,7.9,10.7,70,1.8,135.0,,,,,,,
