,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1999-05-25 01:00:00,991.3,994.9,0.5,15.7,15.2,17.3,97,2.0,292.5,,,,,,,
1999-05-25 02:00:00,990.4,994.0,0.0,15.5,15.0,17.0,97,1.7,292.5,,,,,,,
1999-05-25 03:00:00,989.3,992.9,,15.1,14.6,16.6,97,2.3,315.0,,,,,,,
1999-05-25 04:00:00,988.9,992.5,,15.0,14.5,16.5,97,1.9,315.0,,0.0,,,,,
1999-05-25 05:00:00,988.8,992.4,,15.2,14.7,16.7,97,1.4,292.5,,0.01,,,,,
1999-05-25 06:00:00,988.8,992.3,,15.8,15.3,17.4,97,0.9,270.0,,0.07,,,,,
1999-05-25 07:00:00,988.7,992.2,,17.0,16.4,18.6,96,1.1,270.0,,0.38,,,,,
1999-05-25 08:00:00,989.0,992.5,,18.5,16.7,19.0,89,1.8,292.5,,0.88,,,,,
1999-05-25 09:00:00,989.4,992.9,,20.5,17.3,19.7,82,2.8,315.0,0.4,1.84,,,,10.0,5.0
1999-05-25 10:00:00,989.9,993.4,,22.8,17.5,20.0,72,1.7,315.0,0.8,2.39,,,,,
1999-05-25 11:00:00,990.4,993.8,,26.0,19.6,22.8,68,2.1,247.5,0.9,2.98,,,,,
1999-05-25 12:00:00,990.7,994.1,,28.6,19.0,22.0,56,2.0,247.5,1.0,3.33,,,,,
1999-05-25 13:00:00,991.6,995.0,,27.1,18.7,21.6,60,3.8,0.0,1.0,2.86,,,,,
1999-05-25 14:00:00,992.0,995.4,,28.7,15.9,18.1,46,2.0,315.0,1.0,2.86,,,,,
1999-05-25 15:00:00,992.6,996.0,,29.3,16.5,18.8,46,3.4,292.5,0.9,2.38,,,,7.0,20.0
1999-05-25 16:00:00,993.5,996.9,,26.8,12.5,14.5,41,3.6,67.5,0.1,0.86,,,,,
1999-05-25 17:00:00,995.2,998.7,,24.4,10.3,12.5,41,3.2,67.5,,0.3,,,,,
1999-05-25 18:00:00,996.5,1000.0,,23.1,9.1,11.6,41,4.0,67.5,0.1,0.25,,,,,
1999-05-25 19:00:00,998.2,1001.7,,21.5,10.4,12.6,49,2.2,67.5,,0.07,,,,,
1999-05-25 20:00:00,999.4,1002.9,,20.8,14.0,16.0,65,3.4,112.5,,0.0,,,,,
1999-05-25 21:00:00,1000.6,1004.1,,20.4,14.1,16.1,67,3.0,112.5,,,,,,,
1999-05-25 22:00:00,1001.1,1004.6,,19.7,14.1,16.1,70,3.1,90.0,,,,,,,
1999-05-25 23:00:00,1001.9,1005.5,,18.8,12.3,14.3,66,2.7,67.5,,,,,,,
1999-05-26 00:00:00,1002.9,1006.5,,18.4,12.2,14.2,67,2.1,112.5,,,,,,,
