,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1991-11-18 01:00:00,1015.6,1019.4,,5.9,5.3,8.9,96,1.6,225.0,,,,,,,
1991-11-18 02:00:00,1015.4,1019.2,,5.0,4.6,8.5,97,1.4,315.0,,,,,,,
1991-11-18 03:00:00,1015.5,1019.3,,5.4,5.0,8.7,97,2.0,270.0,,,,,,,
1991-11-18 04:00:00,1015.6,1019.4,,4.4,3.9,8.1,97,0.6,315.0,,,,,,,
1991-11-18 05:00:00,1015.7,1019.5,,4.5,4.1,8.2,97,1.9,315.0,,,,,,,
1991-11-18 06:00:00,1016.1,1019.9,,4.6,4.0,8.1,96,1.8,315.0,,0.0,,,,,
1991-11-18 07:00:00,1016.3,1020.1,,5.1,4.6,8.5,97,1.4,315.0,,0.06,,,,,
1991-11-18 08:00:00,1017.1,1020.9,,8.3,7.0,10.0,91,1.4,292.5,0.4,0.39,,,,,
1991-11-18 09:00:00,1017.2,1020.9,,10.1,6.8,9.9,80,1.6,292.5,0.1,0.7,,,,10.0,5.0
1991-11-18 10:00:00,1016.7,1020.4,,12.8,7.2,10.2,69,2.5,315.0,0.5,1.34,,,,,
1991-11-18 11:00:00,1016.1,1019.8,,13.3,6.2,9.5,62,1.3,315.0,0.2,1.03,,,,,
1991-11-18 12:00:00,1015.0,1018.7,,14.0,7.2,10.2,64,1.3,292.5,0.1,1.04,,,,,
1991-11-18 13:00:00,1014.5,1018.2,,14.1,7.0,10.0,62,1.8,315.0,0.1,0.79,,,,,
1991-11-18 14:00:00,1014.3,1018.0,,14.5,6.9,9.9,60,1.2,337.5,0.1,0.71,,,,,
1991-11-18 15:00:00,1014.3,1018.0,,14.2,7.5,10.4,64,0.7,22.5,,0.46,,,,10.0,5.0
1991-11-18 16:00:00,1014.4,1018.1,,13.9,7.7,10.5,66,2.3,112.5,,0.2,,,,,
1991-11-18 17:00:00,1014.6,1018.3,,12.5,8.0,10.7,74,2.3,90.0,,0.04,,,,,
1991-11-18 18:00:00,1014.9,1018.6,,10.6,8.1,10.8,84,1.8,90.0,,0.0,,,,,
1991-11-18 19:00:00,1015.0,1018.7,,10.7,7.9,10.7,83,2.1,67.5,,,,,,,
1991-11-18 20:00:00,1015.0,1018.7,,10.2,7.5,10.4,83,2.3,67.5,,,,,,,
1991-11-18 21:00:00,1015.3,1019.0,,8.4,7.2,10.2,92,1.7,67.5,,,,,,,
1991-11-18 22:00:00,1015.0,1018.7,,9.1,7.4,10.3,89,2.0,67.5,,,,,,,
1991-11-18 23:00:00,1014.8,1018.5,,8.5,7.4,10.3,93,0.9,45.0,,,,,,,
1991-11-19 00:00:00,1014.7,1018.4,0.0,8.6,8.1,10.8,97,1.3,270.0,,,,,,,
