,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2014-02-18 01:00:00,1014.7,1018.2,,-0.1,-9.0,3.1,51,0.9,157.5,,,,,,,
2014-02-18 02:00:00,1014.8,1018.3,,-1.7,-7.8,3.4,63,1.2,135.0,,,,,,,
2014-02-18 03:00:00,1014.6,1018.1,,-1.9,-8.6,3.2,60,0.9,247.5,,,,,,,
2014-02-18 04:00:00,1014.6,1018.1,,-2.4,-8.7,3.2,62,1.2,270.0,,,,,,,
2014-02-18 05:00:00,1014.6,1018.1,,-2.8,-7.9,3.4,68,1.3,270.0,,,,,,,
2014-02-18 06:00:00,1014.8,1018.3,,-3.4,-7.5,3.5,73,0.7,247.5,,0.0,,,,,
2014-02-18 07:00:00,1014.9,1018.4,,-3.1,-7.4,3.5,72,1.3,315.0,0.0,0.04,,,,,
2014-02-18 08:00:00,1015.3,1018.8,,0.5,-5.3,4.1,65,0.8,315.0,0.8,0.49,,,,,
2014-02-18 09:00:00,1015.2,1018.6,,4.0,-7.4,3.5,43,2.9,315.0,0.4,0.9,,,,10.0,30.0
2014-02-18 10:00:00,1015.2,1018.6,,5.0,-9.2,3.1,35,5.2,315.0,1.0,1.79,,,,,
2014-02-18 11:00:00,1014.6,1018.0,,6.3,-8.4,3.2,34,3.8,315.0,1.0,2.24,,,,,
2014-02-18 12:00:00,1013.5,1016.9,,7.3,-9.1,3.1,30,4.2,315.0,1.0,2.5,,,,,
2014-02-18 13:00:00,1012.8,1016.2,,8.3,-11.1,2.6,24,3.7,292.5,1.0,2.49,,,,,
2014-02-18 14:00:00,1012.6,1016.0,,8.4,-12.1,2.4,22,4.8,292.5,1.0,2.24,,,,,
2014-02-18 15:00:00,1012.3,1015.7,,8.4,-12.7,2.3,21,4.3,292.5,1.0,1.77,,,,,
2014-02-18 16:00:00,1012.4,1015.8,,7.5,-11.3,2.6,25,2.3,292.5,1.0,1.14,,,,,
2014-02-18 17:00:00,1012.9,1016.3,,6.6,-9.7,2.9,30,1.9,315.0,1.0,0.44,,,,,
2014-02-18 18:00:00,1013.5,1016.9,,5.0,-7.1,3.6,41,2.3,90.0,0.1,0.02,,,,,
2014-02-18 19:00:00,1014.4,1017.8,,3.4,-6.0,3.9,50,1.9,45.0,,,,,,,
2014-02-18 20:00:00,1014.8,1018.2,,2.2,-7.9,3.4,47,2.0,0.0,,,,,,,
2014-02-18 21:00:00,1015.4,1018.9,,1.2,-10.0,2.9,43,1.4,0.0,,,,,,,
2014-02-18 22:00:00,1015.1,1018.6,,0.2,-7.5,3.5,56,0.8,180.0,,,,,,,
2014-02-18 23:00:00,1015.1,1018.6,,-0.8,-7.6,3.5,60,1.5,157.5,,,,,,,
2014-02-19 00:00:00,1015.5,1019.0,,-1.7,-8.4,3.2,60,1.7,135.0,,,,,,,
