,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2018-05-01 01:00:00,1011.5,1014.7,,17.0,16.2,18.4,95,1.9,45.0,,,,,,,13.4
2018-05-01 02:00:00,1012.1,1015.4,,16.1,16.0,18.1,99,1.7,22.5,,,,,,,5.2
2018-05-01 03:00:00,1012.1,1015.4,,15.5,15.5,17.6,100,1.2,67.5,,,,,,,1.69
2018-05-01 04:00:00,1012.4,1015.7,,14.9,14.9,16.9,100,1.5,45.0,,,,,,,0.57
2018-05-01 05:00:00,1012.4,1015.7,,14.2,14.2,16.2,100,1.6,315.0,0.0,0.01,,,,,2.01
2018-05-01 06:00:00,1012.8,1016.1,,16.0,16.0,18.2,100,2.4,315.0,0.6,0.26,,,,,3.78
2018-05-01 07:00:00,1013.2,1016.4,,18.2,16.5,18.8,90,2.0,315.0,1.0,0.91,,,,,11.1
2018-05-01 08:00:00,1013.2,1016.4,,21.4,15.3,17.3,68,1.6,292.5,1.0,1.66,,,,,20.0
2018-05-01 09:00:00,1013.3,1016.5,,22.8,13.3,15.3,55,1.4,202.5,1.0,2.38,,,,,20.0
2018-05-01 10:00:00,1013.3,1016.5,,24.6,11.9,13.9,45,1.7,202.5,1.0,2.96,,,,,20.0
2018-05-01 11:00:00,1012.6,1015.7,,26.0,11.7,13.8,41,1.8,202.5,1.0,3.27,,,,,20.0
2018-05-01 12:00:00,1012.0,1015.1,,26.3,11.3,13.3,39,2.9,180.0,1.0,3.38,,,,,20.0
2018-05-01 13:00:00,1011.8,1014.9,,27.4,13.0,15.0,41,1.8,135.0,1.0,3.13,,,,,20.0
2018-05-01 14:00:00,1011.1,1014.2,,27.2,11.3,13.4,37,2.3,135.0,1.0,2.81,,,,,20.0
2018-05-01 15:00:00,1011.0,1014.1,,27.9,9.2,11.7,31,3.3,157.5,1.0,2.27,,,,,20.0
2018-05-01 16:00:00,1011.2,1014.3,,25.6,13.8,15.8,48,5.2,157.5,1.0,1.65,,,,,20.0
2018-05-01 17:00:00,1011.4,1014.6,,23.9,11.9,13.9,47,4.1,157.5,1.0,1.01,,,,,20.0
2018-05-01 18:00:00,1011.6,1014.8,,22.4,11.2,13.3,49,3.0,157.5,0.7,0.37,,,,,20.0
2018-05-01 19:00:00,1012.2,1015.4,,21.0,11.6,13.7,55,2.6,157.5,0.0,0.01,,,,,20.0
2018-05-01 20:00:00,1013.3,1016.5,,19.7,13.2,15.1,66,1.8,135.0,,,,,,,20.0
2018-05-01 21:00:00,1013.9,1017.1,,18.8,13.4,15.4,71,2.1,112.5,,,,,,,20.0
2018-05-01 22:00:00,1013.7,1016.9,,17.7,14.8,16.8,83,1.8,90.0,,,,,,,16.4
2018-05-01 23:00:00,1013.6,1016.9,,16.6,14.8,16.8,89,1.3,90.0,,,,,,,13.3
2018-05-02 00:00:00,1013.3,1016.6,,15.9,14.8,16.8,93,1.4,67.5,,,,,,,9.31
