,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1995-06-03 01:00:00,1012.8,1016.4,,16.9,16.2,18.4,96,0.9,90.0,,,,,,,
1995-06-03 02:00:00,1012.7,1016.3,,18.0,16.3,18.5,90,1.5,67.5,,,,,,,
1995-06-03 03:00:00,1013.2,1016.8,,17.0,16.0,18.2,94,0.6,67.5,,,,,,,
1995-06-03 04:00:00,1012.7,1016.3,,17.4,16.0,18.2,91,1.1,90.0,,0.0,,,,,
1995-06-03 05:00:00,1013.1,1016.7,,17.2,15.9,18.1,92,1.6,45.0,,0.03,,,,,
1995-06-03 06:00:00,1013.8,1017.4,,17.6,15.9,18.1,90,1.6,67.5,,0.17,,,,,
1995-06-03 07:00:00,1013.3,1016.9,,18.7,16.4,18.6,86,2.7,67.5,,0.65,,,,,
1995-06-03 08:00:00,1013.7,1017.3,,19.4,17.1,19.5,87,1.1,67.5,,0.65,,,,,
1995-06-03 09:00:00,1013.1,1016.7,,20.5,17.1,19.5,81,2.6,90.0,,1.01,,,,10.0,4.5
1995-06-03 10:00:00,1013.0,1016.6,,21.2,17.4,19.9,79,1.8,112.5,,1.1,,,,,
1995-06-03 11:00:00,1012.2,1015.7,,22.3,17.9,20.5,76,2.0,112.5,0.1,1.14,,,,,
1995-06-03 12:00:00,1011.7,1015.2,,23.8,15.5,17.6,60,3.3,157.5,,1.69,,,,,
1995-06-03 13:00:00,1011.5,1015.0,,23.7,15.0,17.0,58,3.4,180.0,,1.44,,,,,
1995-06-03 14:00:00,1011.3,1014.8,,23.7,15.0,17.0,58,3.3,202.5,,1.22,,,,,
1995-06-03 15:00:00,1011.1,1014.6,0.0,22.2,15.0,17.0,64,3.6,180.0,,0.29,,,,10.0,13.0
1995-06-03 16:00:00,1010.9,1014.4,0.0,22.6,14.9,16.9,62,2.4,180.0,,0.33,,,,,
1995-06-03 17:00:00,1010.7,1014.2,0.0,22.3,13.4,15.4,57,2.9,180.0,,0.24,,,,,
1995-06-03 18:00:00,1010.8,1014.3,0.0,21.5,15.6,17.7,69,2.8,180.0,,0.09,,,,,
1995-06-03 19:00:00,1011.1,1014.7,0.0,21.1,16.4,18.6,75,3.0,157.5,,0.02,,,,,
1995-06-03 20:00:00,1010.5,1014.1,0.0,19.2,17.4,19.9,89,3.6,135.0,,0.0,,,,,
1995-06-03 21:00:00,1010.0,1013.6,0.5,18.8,17.8,20.4,94,2.5,135.0,,,,,,,
1995-06-03 22:00:00,1008.9,1012.5,1.5,18.7,17.8,20.4,95,3.0,135.0,,,,,,,
1995-06-03 23:00:00,1007.4,1011.0,0.5,18.3,17.5,20.0,95,2.9,135.0,,,,,,,
1995-06-04 00:00:00,1005.6,1009.2,3.5,18.0,17.5,20.0,97,2.4,90.0,,,,,,,
