,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1991-06-16 01:00:00,998.2,1001.7,,20.4,17.9,20.5,86,1.8,45.0,,,,,,,
1991-06-16 02:00:00,997.3,1000.8,1.5,19.8,18.3,21.0,91,1.7,90.0,,,,,,,
1991-06-16 03:00:00,997.1,1000.6,1.0,19.5,18.5,21.3,94,1.2,90.0,,,,,,,
1991-06-16 04:00:00,997.2,1000.7,3.0,19.4,18.2,20.9,93,2.2,90.0,,0.0,,,,,
1991-06-16 05:00:00,997.3,1000.8,4.5,19.0,17.9,20.5,93,2.0,67.5,,0.0,,,,,
1991-06-16 06:00:00,997.0,1000.5,4.0,18.9,17.8,20.4,93,2.3,67.5,,0.02,,,,,
1991-06-16 07:00:00,996.8,1000.3,3.0,18.9,17.8,20.4,93,3.1,45.0,,0.06,,,,,
1991-06-16 08:00:00,996.7,1000.2,1.5,19.0,18.0,20.6,94,1.8,45.0,,0.22,,,,,
1991-06-16 09:00:00,996.1,999.6,0.5,19.2,18.2,20.9,94,2.8,45.0,,0.39,,,,10.0,5.0
1991-06-16 10:00:00,995.7,999.2,0.0,19.8,18.7,21.6,93,3.0,45.0,,0.76,,,,,
1991-06-16 11:00:00,996.2,999.7,,20.3,18.6,21.4,90,2.9,45.0,,0.67,,,,,
1991-06-16 12:00:00,995.9,999.4,,22.1,18.7,21.6,81,2.2,45.0,0.2,2.02,,,,,
1991-06-16 13:00:00,995.3,998.8,,23.7,19.0,22.0,75,3.2,112.5,0.6,2.68,,,,,
1991-06-16 14:00:00,995.4,998.9,,24.8,18.7,21.6,69,3.7,90.0,0.7,2.61,,,,,
1991-06-16 15:00:00,995.7,999.2,,24.6,18.1,20.8,67,5.3,90.0,0.9,2.58,,,,4.0,30.0
1991-06-16 16:00:00,996.1,999.6,,24.0,17.4,19.9,67,4.9,90.0,1.0,2.04,,,,,
1991-06-16 17:00:00,997.3,1000.8,,23.0,17.1,19.5,69,4.6,90.0,1.0,1.36,,,,,
1991-06-16 18:00:00,998.7,1002.2,,21.4,17.3,19.7,77,5.1,90.0,0.3,0.41,,,,,
1991-06-16 19:00:00,999.9,1003.4,,20.6,17.0,19.4,80,4.0,90.0,,0.06,,,,,
1991-06-16 20:00:00,1001.0,1004.5,,20.1,17.1,19.5,83,4.5,90.0,,0.0,,,,,
1991-06-16 21:00:00,1001.6,1005.1,,19.8,16.7,19.0,82,3.8,90.0,,,,,,,
1991-06-16 22:00:00,1002.1,1005.6,,19.6,16.8,19.1,84,2.8,90.0,,,,,,,
1991-06-16 23:00:00,1002.8,1006.3,,19.5,16.7,19.0,84,1.8,135.0,,,,,,,
1991-06-17 00:00:00,1002.6,1006.2,0.0,19.2,16.6,18.9,85,1.4,135.0,,,,,,,
