,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2003-07-19 01:00:00,1011.3,1014.9,0.0,19.5,17.3,19.7,87,2.8,67.5,,,,,,,
2003-07-19 02:00:00,1011.1,1014.7,0.0,19.4,17.5,20.0,89,2.1,67.5,,,,,,,
2003-07-19 03:00:00,1010.9,1014.5,0.0,19.3,17.6,20.1,90,2.6,67.5,,,,,,,
2003-07-19 04:00:00,1010.6,1014.2,0.0,19.2,17.5,20.0,90,2.2,67.5,,,,,,,
2003-07-19 05:00:00,1011.0,1014.6,0.0,19.0,17.5,20.0,91,2.6,67.5,,0.01,,,,,
2003-07-19 06:00:00,1011.3,1014.9,0.0,19.1,17.6,20.1,91,2.1,67.5,,0.05,,,,,
2003-07-19 07:00:00,1011.5,1015.1,0.0,19.3,17.8,20.4,91,2.2,67.5,,0.12,,,,,
2003-07-19 08:00:00,1011.6,1015.2,0.0,19.5,18.2,20.9,92,2.3,67.5,,0.21,,,,,
2003-07-19 09:00:00,1011.6,1015.2,0.0,19.9,18.7,21.6,93,2.3,67.5,,0.34,,,,10.0,3.5
2003-07-19 10:00:00,1011.7,1015.3,0.0,20.0,18.5,21.3,91,2.2,90.0,,0.45,,,,,
2003-07-19 11:00:00,1011.4,1015.0,0.0,21.3,19.0,22.0,87,2.8,90.0,,1.15,,,,,
2003-07-19 12:00:00,1011.2,1014.7,0.0,22.3,19.1,22.1,82,3.5,90.0,,1.81,,,,,
2003-07-19 13:00:00,1010.7,1014.2,0.0,21.5,18.7,21.6,84,3.4,90.0,,1.51,,,,,
2003-07-19 14:00:00,1010.6,1014.1,0.0,21.8,18.8,21.7,83,3.0,90.0,,0.97,,,,,
2003-07-19 15:00:00,1010.3,1013.8,,21.7,18.9,21.8,84,3.4,90.0,,0.71,,,,10.0,5.0
2003-07-19 16:00:00,1010.3,1013.9,,21.2,19.0,22.0,87,3.4,90.0,,0.27,,,,,
2003-07-19 17:00:00,1010.0,1013.6,,21.2,19.0,22.0,87,3.0,67.5,,0.1,,,,,
2003-07-19 18:00:00,1010.5,1014.1,,20.5,18.3,21.0,87,3.0,90.0,,0.04,,,,,
2003-07-19 19:00:00,1010.8,1014.4,,20.0,18.0,20.6,88,2.9,90.0,,0.0,,,,,
2003-07-19 20:00:00,1010.8,1014.4,,19.6,17.6,20.1,88,3.0,90.0,,0.0,,,,,
2003-07-19 21:00:00,1011.0,1014.6,,19.3,17.4,19.9,89,3.0,67.5,,,,,,,
2003-07-19 22:00:00,1011.0,1014.6,,19.3,17.4,19.9,89,2.7,90.0,,,,,,,
2003-07-19 23:00:00,1010.5,1014.1,,19.3,17.6,20.1,90,2.6,90.0,,,,,,,
2003-07-20 00:00:00,1010.3,1013.9,,19.3,17.6,20.1,90,2.3,90.0,,,,,,,
