,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2011-06-02 01:00:00,1015.5,1019.2,0.0,12.8,11.0,13.2,89,1.5,45.0,,,,,,,
2011-06-02 02:00:00,1015.2,1018.9,,13.0,10.9,13.0,87,1.6,45.0,,,,,,,
2011-06-02 03:00:00,1014.9,1018.6,,13.2,10.9,13.0,85,1.3,67.5,,,,,,,
2011-06-02 04:00:00,1014.9,1018.6,,13.0,10.9,13.0,86,1.5,22.5,,0.0,,,,,
2011-06-02 05:00:00,1015.0,1018.7,,13.0,11.1,13.2,88,1.3,0.0,0.0,0.0,,,,,
2011-06-02 06:00:00,1015.3,1019.0,0.0,13.3,11.0,13.1,86,1.8,315.0,0.0,0.06,,,,,
2011-06-02 07:00:00,1015.2,1018.9,0.0,13.5,12.2,14.2,92,0.8,337.5,0.0,0.15,,,,,
2011-06-02 08:00:00,1015.0,1018.7,0.5,13.6,12.5,14.5,93,0.9,22.5,0.0,0.24,,,,,
2011-06-02 09:00:00,1015.0,1018.7,0.0,13.8,12.4,14.4,91,0.9,22.5,0.0,0.42,,,,10.0,5.0
2011-06-02 10:00:00,1014.8,1018.5,0.5,14.1,12.9,14.9,94,0.8,0.0,0.0,0.38,,,,,
2011-06-02 11:00:00,1014.8,1018.5,0.5,14.0,13.2,15.2,95,1.1,292.5,0.0,0.32,,,,,
2011-06-02 12:00:00,1014.1,1017.8,1.0,14.5,13.4,15.4,93,0.7,22.5,0.0,0.5,,,,,
2011-06-02 13:00:00,1013.5,1017.2,1.0,15.0,14.4,16.4,96,0.8,90.0,0.0,0.37,,,,,
2011-06-02 14:00:00,1013.2,1016.9,1.5,15.5,14.6,16.6,95,1.4,157.5,0.0,0.54,,,,,
2011-06-02 15:00:00,1012.4,1016.1,1.5,15.9,15.3,17.3,96,0.9,112.5,0.0,0.24,,,,10.0,3.0
2011-06-02 16:00:00,1012.2,1015.9,1.5,16.3,15.6,17.7,96,1.1,135.0,0.0,0.24,,,,,
2011-06-02 17:00:00,1011.9,1015.6,1.5,16.5,16.0,18.2,97,1.5,157.5,0.0,0.22,,,,,
2011-06-02 18:00:00,1011.9,1015.6,2.0,16.1,15.6,17.8,97,2.0,135.0,0.0,0.1,,,,,
2011-06-02 19:00:00,1011.5,1015.2,0.0,16.0,15.4,17.5,96,2.3,157.5,0.0,0.02,,,,,
2011-06-02 20:00:00,1011.7,1015.4,0.0,15.9,15.3,17.3,96,1.3,112.5,,0.0,,,,,
2011-06-02 21:00:00,1011.4,1015.1,3.0,15.6,15.0,17.0,96,1.9,112.5,,,,,,,
2011-06-02 22:00:00,1011.3,1015.0,0.0,15.4,14.9,17.0,97,1.3,22.5,,,,,,,
2011-06-02 23:00:00,1010.8,1014.5,0.0,15.5,15.2,17.3,98,1.2,22.5,,,,,,,
2011-06-03 00:00:00,1010.2,1013.9,,15.6,15.4,17.5,98,1.4,22.5,,,,,,,
