,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2006-02-20 01:00:00,1021.9,1025.8,,5.8,3.8,8.0,87,1.3,67.5,,,,,,,
2006-02-20 02:00:00,1022.0,1025.9,,4.1,3.1,7.6,93,1.5,45.0,,,,,,,
2006-02-20 03:00:00,1021.9,1025.8,,3.0,2.3,7.2,95,0.4,22.5,,,,,,,
2006-02-20 04:00:00,1022.0,1025.9,,3.1,2.7,7.4,97,1.6,0.0,,,,,,,
2006-02-20 05:00:00,1022.8,1026.7,,2.6,2.2,7.2,97,0.2,,,,,,,,
2006-02-20 06:00:00,1022.8,1026.7,,2.9,2.5,7.3,97,1.7,22.5,,0.0,,,,,
2006-02-20 07:00:00,1023.6,1027.5,,3.1,2.2,7.2,94,1.6,22.5,,0.04,,,,,
2006-02-20 08:00:00,1024.0,1027.9,,4.8,3.5,7.9,91,1.4,67.5,0.4,0.33,,,,,
2006-02-20 09:00:00,1023.8,1027.6,,8.2,2.4,7.3,67,3.1,45.0,1.0,1.19,,,,2.0,15.0
2006-02-20 10:00:00,1023.7,1027.5,,8.6,2.0,7.1,63,2.3,67.5,0.7,1.4,,,,,
2006-02-20 11:00:00,1022.6,1026.4,0.0,8.7,2.9,7.5,67,2.5,67.5,,0.47,,,,,
2006-02-20 12:00:00,1022.1,1025.9,0.0,8.3,3.8,8.0,73,2.7,45.0,,0.28,,,,,
2006-02-20 13:00:00,1021.7,1025.6,1.5,7.0,5.6,9.1,91,1.3,0.0,,0.18,,,,,
2006-02-20 14:00:00,1020.5,1024.3,1.0,7.1,6.0,9.4,93,2.0,22.5,,0.29,,,,,
2006-02-20 15:00:00,1020.0,1023.9,1.0,6.3,5.1,8.8,92,2.9,0.0,,0.17,,,,10.0,10.0
2006-02-20 16:00:00,1020.6,1024.5,1.5,5.7,4.7,8.5,93,2.9,0.0,,0.06,,,,,
2006-02-20 17:00:00,1020.5,1024.4,2.5,5.2,4.3,8.3,94,2.3,0.0,,0.03,,,,,
2006-02-20 18:00:00,1021.1,1025.0,2.5,4.3,3.4,7.8,94,3.1,0.0,,0.0,,,,,
2006-02-20 19:00:00,1021.1,1025.0,2.0,3.8,3.1,7.6,95,2.4,0.0,,,,,,,
2006-02-20 20:00:00,1020.5,1024.4,2.0,3.6,3.0,7.6,96,2.6,0.0,,,,,,,
2006-02-20 21:00:00,1021.3,1025.2,4.0,3.7,3.1,7.6,96,2.2,337.5,,,,,,,
2006-02-20 22:00:00,1019.4,1023.3,3.5,3.8,3.4,7.8,97,2.3,45.0,,,,,,,
2006-02-20 23:00:00,1020.0,1023.9,0.0,3.3,2.9,7.5,97,4.0,337.5,,,,,,,
2006-02-21 00:00:00,1020.6,1024.5,,3.1,2.5,7.3,96,3.7,315.0,,,,,,,
