,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2006-06-09 01:00:00,1002.9,1006.5,0.0,17.4,15.7,17.8,90,2.1,45.0,,,,,,,
2006-06-09 02:00:00,1002.0,1005.6,1.0,17.2,16.2,18.4,94,1.6,67.5,,,,,,,
2006-06-09 03:00:00,1001.0,1004.6,0.0,16.9,16.1,18.3,95,2.7,45.0,,,,,,,
2006-06-09 04:00:00,1000.3,1003.9,0.0,17.0,16.4,18.6,96,2.4,45.0,,0.0,,,,,
2006-06-09 05:00:00,999.7,1003.3,1.0,17.1,16.5,18.8,96,3.4,45.0,,0.0,,,,,
2006-06-09 06:00:00,998.5,1002.1,0.0,17.6,17.0,19.4,96,3.0,67.5,,0.04,,,,,
2006-06-09 07:00:00,997.7,1001.3,0.5,18.8,18.0,20.6,95,2.4,112.5,,0.17,,,,,
2006-06-09 08:00:00,997.6,1001.2,3.0,18.7,17.7,20.2,94,4.4,112.5,,0.18,,,,,
2006-06-09 09:00:00,996.7,1000.3,1.5,18.2,16.9,19.2,92,1.7,90.0,,0.26,,,,10.0,10.0
2006-06-09 10:00:00,996.3,999.9,1.5,17.5,16.5,18.8,94,2.7,157.5,,0.43,,,,,
2006-06-09 11:00:00,994.3,997.9,1.5,17.4,16.6,18.9,95,2.5,90.0,,0.57,,,,,
2006-06-09 12:00:00,993.5,997.1,6.0,17.1,16.5,18.8,96,3.3,22.5,,0.35,,,,,
2006-06-09 13:00:00,991.2,994.8,5.5,17.0,16.4,18.6,96,5.0,45.0,,0.39,,,,,
2006-06-09 14:00:00,989.5,993.1,0.5,17.2,16.6,18.9,96,5.5,22.5,,0.36,,,,,
2006-06-09 15:00:00,988.5,992.1,0.5,18.0,17.2,19.6,95,5.3,0.0,,0.62,,,,10.0,9.0
2006-06-09 16:00:00,988.2,991.8,0.0,18.6,17.3,19.7,92,3.6,0.0,,0.52,,,,,
2006-06-09 17:00:00,988.2,991.8,0.0,18.4,17.4,19.9,94,3.0,315.0,,0.25,,,,,
2006-06-09 18:00:00,989.3,992.9,,18.6,17.4,19.9,93,3.6,315.0,,0.17,,,,,
2006-06-09 19:00:00,990.3,993.9,,18.8,17.3,19.7,91,2.5,315.0,,0.04,,,,,
2006-06-09 20:00:00,990.6,994.2,,18.2,16.7,19.0,91,2.4,315.0,,0.0,,,,,
2006-06-09 21:00:00,992.2,995.8,,18.3,16.8,19.1,91,2.5,315.0,,,,,,,
2006-06-09 22:00:00,992.8,996.4,,16.6,16.0,18.2,96,2.0,270.0,,,,,,,
2006-06-09 23:00:00,993.2,996.8,,17.2,16.4,18.6,95,1.4,292.5,,,,,,,
2006-06-10 00:00:00,993.8,997.4,,17.4,16.1,18.3,92,2.5,315.0,,,,,,,
