,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
2003-10-05 01:00:00,1015.7,1019.4,,11.6,10.2,12.4,91,2.1,315.0,,,,,,,
2003-10-05 02:00:00,1015.3,1019.0,,10.7,9.8,12.1,94,1.6,315.0,,,,,,,
2003-10-05 03:00:00,1015.8,1019.5,,10.6,9.8,12.1,95,1.1,292.5,,,,,,,
2003-10-05 04:00:00,1016.0,1019.7,,10.1,9.5,11.9,96,0.7,45.0,,,,,,,
2003-10-05 05:00:00,1015.8,1019.5,,10.0,9.4,11.8,96,1.0,90.0,,,,,,,
2003-10-05 06:00:00,1016.8,1020.5,,10.9,10.1,12.4,95,1.6,112.5,,0.01,,,,,
2003-10-05 07:00:00,1017.4,1021.1,,13.0,10.9,13.0,87,1.4,22.5,,0.24,,,,,
2003-10-05 08:00:00,1017.7,1021.4,,14.4,10.0,12.3,75,0.7,22.5,,0.57,,,,,
2003-10-05 09:00:00,1017.5,1021.1,,16.5,8.7,11.2,60,0.6,67.5,0.4,1.24,,,,9.0,50.0
2003-10-05 10:00:00,1017.9,1021.5,,18.4,7.8,10.6,50,2.2,67.5,1.0,2.31,,,,,
2003-10-05 11:00:00,1017.5,1021.1,,19.5,6.6,9.7,43,0.9,45.0,1.0,2.61,,,,,
2003-10-05 12:00:00,1017.0,1020.6,,19.5,6.3,9.5,42,2.5,112.5,0.9,2.34,,,,,
2003-10-05 13:00:00,1016.2,1019.8,,21.1,7.7,10.5,42,2.6,112.5,1.0,2.68,,,,,
2003-10-05 14:00:00,1016.1,1019.7,,19.9,8.9,11.4,49,2.9,112.5,0.8,1.9,,,,,
2003-10-05 15:00:00,1016.3,1019.9,,19.5,8.5,11.1,49,3.6,90.0,0.9,1.58,,,,3.0,20.0
2003-10-05 16:00:00,1016.4,1020.0,,18.5,8.2,10.9,51,3.4,90.0,0.7,0.91,,,,,
2003-10-05 17:00:00,1016.7,1020.3,,17.8,7.5,10.4,51,3.0,112.5,,0.23,,,,,
2003-10-05 18:00:00,1017.3,1020.9,,16.9,7.5,10.4,54,2.6,112.5,,0.0,,,,,
2003-10-05 19:00:00,1017.7,1021.3,,16.5,9.4,11.8,63,1.8,112.5,,,,,,,
2003-10-05 20:00:00,1017.8,1021.4,,16.1,9.8,12.1,66,1.4,112.5,,,,,,,
2003-10-05 21:00:00,1018.1,1021.8,,15.9,10.2,12.4,69,1.5,90.0,,,,,,,
2003-10-05 22:00:00,1017.9,1021.6,,14.8,10.6,12.8,76,1.6,45.0,,,,,,,
2003-10-05 23:00:00,1017.6,1021.3,,15.3,10.5,12.7,73,2.5,45.0,,,,,,,
2003-10-06 00:00:00,1017.6,1021.3,,15.4,10.0,12.3,70,2.4,22.5,,,,,,,
